event_id,title,home_team,away_team,event_slug,kickoff_utc,kickoff_beijing,target_pre1h_utc,raw_endDate,raw_startDate,home_price,draw_price,away_price,home_price_method,draw_price_method,away_price_method,home_price_quality,draw_price_quality,away_price_quality,home_trade_count,draw_trade_count,away_trade_count,home_trade_volume,draw_trade_volume,away_trade_volume,home_price_age_seconds,draw_price_age_seconds,away_price_age_seconds,home_price_point_utc,draw_price_point_utc,away_price_point_utc,home_window_start_utc,draw_window_start_utc,away_window_start_utc,home_odds,draw_odds,away_odds,home_prob_norm,draw_prob_norm,away_prob_norm,final_score,result_regular,match_ended,settled,home_country_code,home_country_zh,home_confederation,home_continent,home_fifa_ranking,home_is_host,away_country_code,away_country_zh,away_confederation,away_continent,away_fifa_ranking,away_is_host,same_confederation,same_continent,fifa_ranking_diff,match_number,stage,stage_order,competition_phase,group_code,stadium,host_city,is_elimination_match,group_matchday,favorite_side,favorite_prob_norm,underdog_prob_norm,home_away_prob_diff,top2_prob_gap,market_entropy,total_trade_count,total_trade_volume,quote_quality_min,home_rest_days,away_rest_days,home_matches_played_prior,away_matches_played_prior,rest_days_diff
351766,Scotland vs. Brazil,Scotland,Brazil,fifwc-sco-bra-2026-06-24,2026-06-24T22:00:00+00:00,2026-06-25 06:00,2026-06-24T21:00:00+00:00,2026-06-24T22:00:00Z,2026-04-06T22:40:19.289969Z,0.08996701,0.17,0.74999355,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,17,15,102,7376.31998,9887.058799,39566.889876,16,23,1,2026-06-24T20:59:44+00:00,2026-06-24T20:59:37+00:00,2026-06-24T20:59:59+00:00,2026-06-24T20:57:00+00:00,2026-06-24T20:57:00+00:00,2026-06-24T20:57:00+00:00,11.1152,5.8824,1.3333,0.0891,0.1683,0.7426,0-3,away,Y,Y,SCO,苏格兰,UEFA,Europe,42,N,BRA,巴西,CONMEBOL,South America,6,N,N,N,36,50,group-stage,1,group,C,Mercedes-Benz Stadium,atlanta,N,3,away,0.7426,0.0891,-0.6535,0.5743,1.0623,134,56830.2687,high,5.0,4.9,2,2,0.1
351767,Czechia vs. Mexico,Czechia,Mexico,fifwc-cze-mex-2026-06-24,2026-06-25T01:00:00+00:00,2026-06-25 09:00,2026-06-25T00:00:00+00:00,2026-06-25T01:00:00Z,2026-04-06T22:31:04.400674Z,0.21967625,0.24,0.54994486,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,16,17,93,5459.149073,4939.291649,67480.180803,1,1,2,2026-06-24T23:59:59+00:00,2026-06-24T23:59:59+00:00,2026-06-24T23:59:58+00:00,2026-06-24T23:57:00+00:00,2026-06-24T23:57:00+00:00,2026-06-24T23:57:00+00:00,4.5522,4.1667,1.8184,0.2176,0.2377,0.5447,0-3,away,Y,Y,CZE,捷克,UEFA,Europe,40,N,MEX,墨西哥,CONCACAF,North America,14,Y,N,N,26,54,group-stage,1,group,A,Estadio BBVA,monterrey,N,3,away,0.5447,0.2176,-0.3271,0.307,1.4489,126,77878.6215,high,6.38,6.0,2,2,0.38
351768,South Africa vs. Korea Republic,South Africa,Korea Republic,fifwc-rsa-kr-2026-06-24,2026-06-25T01:00:00+00:00,2026-06-25 09:00,2026-06-25T00:00:00+00:00,2026-06-25T01:00:00Z,2026-04-06T22:38:11.503733Z,0.16971955,0.25999999,0.57998041,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,9,8,92,6292.352343,276.153837,16563.656749,8,10,1,2026-06-24T23:59:52+00:00,2026-06-24T23:59:50+00:00,2026-06-24T23:59:59+00:00,2026-06-24T23:57:00+00:00,2026-06-24T23:57:00+00:00,2026-06-24T23:57:00+00:00,5.8921,3.8462,1.7242,0.1681,0.2575,0.5744,1-0,home,Y,Y,RSA,南非,CAF,Africa,60,N,KOR,韩国,AFC,Asia,25,N,N,N,35,54,group-stage,1,group,A,Estadio BBVA,monterrey,N,3,away,0.5744,0.1681,-0.4063,0.3169,1.3959,109,23132.1629,high,6.38,6.0,2,2,0.38
351769,Ecuador vs. Germany,Ecuador,Germany,fifwc-ecu-ger-2026-06-25,2026-06-25T20:00:00+00:00,2026-06-26 04:00,2026-06-25T19:00:00+00:00,2026-06-25T20:00:00Z,2026-04-06T22:47:43.408987Z,0.19141745,0.20313671,0.60957432,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,11,12,73,1990.842909,1043.383842,40817.245891,4,10,8,2026-06-25T18:59:56+00:00,2026-06-25T18:59:50+00:00,2026-06-25T18:59:52+00:00,2026-06-25T18:57:00+00:00,2026-06-25T18:57:00+00:00,2026-06-25T18:57:00+00:00,5.2242,4.9228,1.6405,0.1906,0.2023,0.6071,2-1,home,Y,Y,ECU,厄瓜多尔,CONMEBOL,South America,23,N,GER,德国,UEFA,Europe,10,N,N,N,13,56,group-stage,1,group,E,MetLife Stadium,new-york,N,3,away,0.6071,0.1906,-0.4165,0.4048,1.3593,96,43851.4726,high,4.83,5.0,2,2,-0.17
351770,Curaçao vs. Côte d'Ivoire,Curaçao,Côte d'Ivoire,fifwc-kor-civ-2026-06-25,2026-06-25T20:00:00+00:00,2026-06-26 04:00,2026-06-25T19:00:00+00:00,2026-06-25T20:00:00Z,2026-04-06T22:49:02.648301Z,0.05994342,0.11844841,0.82698133,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,14,9,9,5625.816605,1369.545771,214.868498,22,28,7,2026-06-25T18:59:38+00:00,2026-06-25T18:59:32+00:00,2026-06-25T18:59:53+00:00,2026-06-25T18:57:00+00:00,2026-06-25T18:57:00+00:00,2026-06-25T18:57:00+00:00,16.6824,8.4425,1.2092,0.0596,0.1178,0.8226,0-2,away,Y,Y,CUW,库拉索,CONCACAF,North America,82,N,CIV,科特迪瓦,CAF,Africa,33,N,N,N,49,56,group-stage,1,group,E,MetLife Stadium,new-york,N,3,away,0.8226,0.0596,-0.763,0.7048,0.8377,32,7210.2309,high,4.83,5.0,2,2,-0.17
351771,Japan vs. Sweden,Japan,Sweden,fifwc-jpn-swe-2026-06-25,2026-06-25T23:00:00+00:00,2026-06-26 07:00,2026-06-25T22:00:00+00:00,2026-06-25T23:00:00Z,2026-04-06T22:26:39.091486Z,0.44224573,0.281,0.27883062,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,135,18,35,90751.581562,8322.535954,4920.385491,1,17,2,2026-06-25T21:59:59+00:00,2026-06-25T21:59:43+00:00,2026-06-25T21:59:58+00:00,2026-06-25T21:57:00+00:00,2026-06-25T21:57:00+00:00,2026-06-25T21:57:00+00:00,2.2612,3.5587,3.5864,0.4413,0.2804,0.2783,1-1,draw,Y,Y,JPN,日本,AFC,Asia,18,N,SWE,瑞典,UEFA,Europe,38,N,N,N,-20,58,group-stage,1,group,F,Arrowhead Stadium,kansas-city,N,3,home,0.4413,0.2783,0.163,0.1609,1.5487,188,103994.503,high,4.79,5.25,2,2,-0.46
351772,Tunisia vs. Netherlands,Tunisia,Netherlands,fifwc-tun-nld-2026-06-25,2026-06-25T23:00:00+00:00,2026-06-26 07:00,2026-06-25T22:00:00+00:00,2026-06-25T23:00:00Z,2026-04-06T22:54:09.122412Z,0.03177955,0.08999998,0.88270796,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,10,5,24,5007.936656,276.222216,33857.589581,5,1,2,2026-06-25T21:59:55+00:00,2026-06-25T21:59:59+00:00,2026-06-25T21:59:58+00:00,2026-06-25T21:57:00+00:00,2026-06-25T21:57:00+00:00,2026-06-25T21:57:00+00:00,31.4668,11.1111,1.1329,0.0316,0.0896,0.8788,1-3,away,Y,Y,TUN,突尼斯,CAF,Africa,45,N,NED,荷兰,UEFA,Europe,8,N,N,N,37,58,group-stage,1,group,F,Arrowhead Stadium,kansas-city,N,3,away,0.8788,0.0316,-0.8472,0.7892,0.6331,39,39141.7485,high,4.79,5.25,2,2,-0.46
351773,Paraguay vs. Australia,Paraguay,Australia,fifwc-par-aus-2026-06-25,2026-06-26T02:00:00+00:00,2026-06-26 10:00,2026-06-26T01:00:00+00:00,2026-06-26T02:00:00Z,2026-04-06T22:37:25.89372Z,0.37,0.41803612,0.24,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,69,12,34,4725.564561,906.620194,8566.246631,4,13,1,2026-06-26T00:59:56+00:00,2026-06-26T00:59:47+00:00,2026-06-26T00:59:59+00:00,2026-06-26T00:57:00+00:00,2026-06-26T00:57:00+00:00,2026-06-26T00:57:00+00:00,2.7027,2.3921,4.1667,0.3599,0.4066,0.2335,0-0,draw,Y,Y,PAR,巴拉圭,CONMEBOL,South America,41,N,AUS,澳大利亚,AFC,Oceania,27,N,N,N,14,60,group-stage,1,group,D,Levi's Stadium,san-francisco,N,3,draw,0.4066,0.2335,0.1264,0.0467,1.5485,115,14198.4314,high,5.96,6.29,2,2,-0.33
351774,Türkiye vs. United States,Türkiye,United States,fifwc-tur-usa-2026-06-25,2026-06-26T02:00:00+00:00,2026-06-26 10:00,2026-06-26T01:00:00+00:00,2026-06-26T02:00:00Z,2026-04-06T22:31:45.292028Z,0.26398559,0.2299906,0.50986924,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,26,165,155,15502.864787,93167.408377,149222.925679,1,14,1,2026-06-26T00:59:59+00:00,2026-06-26T00:59:46+00:00,2026-06-26T00:59:59+00:00,2026-06-26T00:57:00+00:00,2026-06-26T00:57:00+00:00,2026-06-26T00:57:00+00:00,3.7881,4.348,1.9613,0.263,0.2291,0.5079,3-2,home,Y,Y,TUR,土耳其,UEFA,Europe,22,N,USA,美国,CONCACAF,North America,17,Y,N,N,5,60,group-stage,1,group,D,Levi's Stadium,san-francisco,N,3,away,0.5079,0.2291,-0.2449,0.2449,1.4902,346,257893.1988,high,5.96,6.29,2,2,-0.33
351775,Norway vs. France,Norway,France,fifwc-nor-fra-2026-06-26,2026-06-26T19:00:00+00:00,2026-06-27 03:00,2026-06-26T18:00:00+00:00,2026-06-26T19:00:00Z,2026-04-06T22:41:04.554817Z,0.12995126,0.17994829,0.69946,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,34,21,79,19635.759961,1611.20886,26936.557048,1,2,1,2026-06-26T17:59:59+00:00,2026-06-26T17:59:58+00:00,2026-06-26T17:59:59+00:00,2026-06-26T17:57:00+00:00,2026-06-26T17:57:00+00:00,2026-06-26T17:57:00+00:00,7.6952,5.5572,1.4297,0.1287,0.1783,0.693,1-4,away,Y,Y,NOR,挪威,UEFA,Europe,31,N,FRA,法国,UEFA,Europe,3,N,Y,Y,28,62,group-stage,1,group,I,BMO Field,toronto,N,3,away,0.693,0.1287,-0.5643,0.5147,1.1909,134,48183.5259,high,3.79,3.92,2,2,-0.13
351776,Senegal vs. Iraq,Senegal,Iraq,fifwc-sen-irq-2026-06-26,2026-06-26T19:00:00+00:00,2026-06-27 03:00,2026-06-26T18:00:00+00:00,2026-06-26T19:00:00Z,2026-04-06T22:46:25.941422Z,0.7900936,0.14,0.07980284,data_api_vwap_3m_pre_anchor,data_api_vwap_10m_pre_anchor,data_api_vwap_3m_pre_anchor,high,medium,high,39,15,4,484403.503717,19671.999983,634.0,1,52,41,2026-06-26T17:59:59+00:00,2026-06-26T17:59:08+00:00,2026-06-26T17:59:19+00:00,2026-06-26T17:57:00+00:00,2026-06-26T17:50:00+00:00,2026-06-26T17:57:00+00:00,1.2657,7.1429,12.5309,0.7824,0.1386,0.079,5-0,home,Y,Y,SEN,塞内加尔,CAF,Africa,15,N,IRQ,伊拉克,AFC,Asia,57,N,N,N,-42,62,group-stage,1,group,I,BMO Field,toronto,N,3,home,0.7824,0.079,0.7034,0.6438,0.9614,58,504709.5037,high,3.79,3.92,2,2,-0.13
351777,Cabo Verde vs. Saudi Arabia,Cabo Verde,Saudi Arabia,fifwc-cvi-ksa-2026-06-26,2026-06-27T00:00:00+00:00,2026-06-27 08:00,2026-06-26T23:00:00+00:00,2026-06-27T00:00:00Z,2026-04-06T22:50:45.114369Z,0.32961094,0.28993548,0.38377071,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,29,15,18,2313.272698,2672.114117,1605.319218,2,5,1,2026-06-26T22:59:58+00:00,2026-06-26T22:59:55+00:00,2026-06-26T22:59:59+00:00,2026-06-26T22:57:00+00:00,2026-06-26T22:57:00+00:00,2026-06-26T22:57:00+00:00,3.0339,3.449,2.6057,0.3285,0.289,0.3825,0-0,draw,Y,Y,CPV,佛得角,CAF,Africa,67,N,KSA,沙特阿拉伯,AFC,Asia,61,N,N,N,6,66,group-stage,1,group,H,Estadio Akron,guadalajara,N,3,away,0.3825,0.289,-0.054,0.054,1.5755,62,6590.706,high,5.08,5.33,2,2,-0.25
351778,Uruguay vs. Spain,Uruguay,Spain,fifwc-ury-esp-2026-06-26,2026-06-27T00:00:00+00:00,2026-06-27 08:00,2026-06-26T23:00:00+00:00,2026-06-27T00:00:00Z,2026-04-06T22:35:13.529057Z,0.15001529,0.26000212,0.59900852,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,25,13,89,32690.09998,61553.425059,42457.881611,22,34,2,2026-06-26T22:59:38+00:00,2026-06-26T22:59:26+00:00,2026-06-26T22:59:58+00:00,2026-06-26T22:57:00+00:00,2026-06-26T22:57:00+00:00,2026-06-26T22:57:00+00:00,6.666,3.8461,1.6694,0.1487,0.2577,0.5937,0-1,away,Y,Y,URU,乌拉圭,CONMEBOL,South America,16,N,ESP,西班牙,UEFA,Europe,2,N,N,N,14,66,group-stage,1,group,H,Estadio Akron,guadalajara,N,3,away,0.5937,0.1487,-0.445,0.336,1.3596,127,136701.4066,high,5.08,5.33,2,2,-0.25
351779,Egypt vs. IR Iran,Egypt,IR Iran,fifwc-egy-irn-2026-06-26,2026-06-27T03:00:00+00:00,2026-06-27 11:00,2026-06-27T02:00:00+00:00,2026-06-27T03:00:00Z,2026-04-06T22:55:48.40433Z,0.36999761,0.35999998,0.28999999,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,32,3,3,11607.986181,60.277773,170.31034,7,31,1,2026-06-27T01:59:53+00:00,2026-06-27T01:59:29+00:00,2026-06-27T01:59:59+00:00,2026-06-27T01:57:00+00:00,2026-06-27T01:57:00+00:00,2026-06-27T01:57:00+00:00,2.7027,2.7778,3.4483,0.3627,0.3529,0.2843,1-1,draw,Y,Y,EGY,埃及,CAF,Africa,29,N,IRN,伊朗,AFC,Asia,20,N,N,N,9,64,group-stage,1,group,G,BC Place,vancouver,N,3,home,0.3627,0.2843,0.0784,0.0098,1.5768,38,11838.5743,high,5.08,5.33,2,2,-0.25
351780,New Zealand vs. Belgium,New Zealand,Belgium,fifwc-nzl-bel-2026-06-26,2026-06-27T03:00:00+00:00,2026-06-27 11:00,2026-06-27T02:00:00+00:00,2026-06-27T03:00:00Z,2026-04-06T22:44:47.677608Z,0.07196059,0.11875338,0.81772676,data_api_vwap_10m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,medium,high,high,9,9,14,7268.212854,324.15999,8309.555811,20,7,34,2026-06-27T01:59:40+00:00,2026-06-27T01:59:53+00:00,2026-06-27T01:59:26+00:00,2026-06-27T01:50:00+00:00,2026-06-27T01:57:00+00:00,2026-06-27T01:57:00+00:00,13.8965,8.4208,1.2229,0.0714,0.1178,0.8109,1-5,away,Y,Y,NZL,新西兰,OFC,Oceania,85,N,BEL,比利时,UEFA,Europe,9,N,N,N,76,64,group-stage,1,group,G,BC Place,vancouver,N,3,away,0.8109,0.0714,-0.7395,0.6931,0.8806,32,15901.9287,high,5.08,5.33,2,2,-0.25
351781,Panama vs. England,Panama,England,fifwc-pan-eng-2026-06-27,2026-06-27T21:00:00+00:00,2026-06-28 05:00,2026-06-27T20:00:00+00:00,2026-06-27T21:00:00Z,2026-04-06T22:43:00.679495Z,0.05,0.10990366,0.8599866,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,7,6,12,3176.2,348.814539,8713.319503,29,20,17,2026-06-27T19:59:31+00:00,2026-06-27T19:59:40+00:00,2026-06-27T19:59:43+00:00,2026-06-27T19:57:00+00:00,2026-06-27T19:57:00+00:00,2026-06-27T19:57:00+00:00,20.0,9.0989,1.1628,0.049,0.1078,0.8432,0-2,away,Y,Y,PAN,巴拿马,CONCACAF,North America,34,N,ENG,英格兰,UEFA,Europe,4,N,N,N,30,68,group-stage,1,group,L,Lincoln Financial Field,philadelphia,N,3,away,0.8432,0.049,-0.7942,0.7354,0.7671,25,12238.334,high,3.92,4.04,2,2,-0.12
351782,Croatia vs. Ghana,Croatia,Ghana,fifwc-hrv-gha-2026-06-27,2026-06-27T21:00:00+00:00,2026-06-28 05:00,2026-06-27T20:00:00+00:00,2026-06-27T21:00:00Z,2026-04-06T22:37:43.4517Z,0.54956913,0.30025563,0.16996211,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,27,13,26,985.459967,3135.761276,7928.467625,10,35,11,2026-06-27T19:59:50+00:00,2026-06-27T19:59:25+00:00,2026-06-27T19:59:49+00:00,2026-06-27T19:57:00+00:00,2026-06-27T19:57:00+00:00,2026-06-27T19:57:00+00:00,1.8196,3.3305,5.8837,0.5389,0.2944,0.1667,2-1,home,Y,Y,HRV,克罗地亚,UEFA,Europe,11,N,GHA,加纳,CAF,Africa,73,N,N,N,-62,68,group-stage,1,group,L,Lincoln Financial Field,philadelphia,N,3,home,0.5389,0.1667,0.3722,0.2445,1.4309,66,12049.6889,high,3.92,4.04,2,2,-0.12
351783,Colombia vs. Portugal,Colombia,Portugal,fifwc-col-prt-2026-06-27,2026-06-27T23:30:00+00:00,2026-06-28 07:30,2026-06-27T22:30:00+00:00,2026-06-27T23:30:00Z,2026-04-06T22:32:50.584744Z,0.25994218,0.23997039,0.51914186,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,5,4,39,332.112302,2131.309997,6936.202265,46,5,13,2026-06-27T22:29:14+00:00,2026-06-27T22:29:55+00:00,2026-06-27T22:29:47+00:00,2026-06-27T22:27:00+00:00,2026-06-27T22:27:00+00:00,2026-06-27T22:27:00+00:00,3.847,4.1672,1.9263,0.2551,0.2355,0.5094,0-0,draw,Y,Y,COL,哥伦比亚,CONMEBOL,South America,13,N,POR,葡萄牙,UEFA,Europe,5,N,N,N,8,72,group-stage,1,group,K,Mercedes-Benz Stadium,atlanta,N,3,away,0.5094,0.2355,-0.2543,0.2543,1.4898,48,9399.6246,high,3.9,4.27,2,2,-0.37
351784,DR Congo vs. Uzbekistan,DR Congo,Uzbekistan,fifwc-cdr-uzb-2026-06-27,2026-06-27T23:30:00+00:00,2026-06-28 07:30,2026-06-27T22:30:00+00:00,2026-06-27T23:30:00Z,2026-04-06T22:38:28.777324Z,0.58982782,0.25,0.18,data_api_vwap_3m_pre_anchor,data_api_last_trade_24h_pre_anchor,data_api_vwap_3m_pre_anchor,high,low,high,15,1,3,1501.96693,20.0,673.111106,16,109,65,2026-06-27T22:29:44+00:00,2026-06-27T22:28:11+00:00,2026-06-27T22:28:55+00:00,2026-06-27T22:27:00+00:00,2026-06-26T22:30:00+00:00,2026-06-27T22:27:00+00:00,1.6954,4.0,5.5556,0.5784,0.2451,0.1765,3-1,home,Y,Y,COD,刚果民主共和国,CAF,Africa,46,N,UZB,乌兹别克斯坦,AFC,Asia,50,N,N,N,-4,72,group-stage,1,group,K,Mercedes-Benz Stadium,atlanta,N,3,home,0.5784,0.1765,0.4019,0.3333,1.3957,19,2195.078,high,3.9,4.27,2,2,-0.37
351785,Jordan vs. Argentina,Jordan,Argentina,fifwc-jor-arg-2026-06-27,2026-06-28T02:00:00+00:00,2026-06-28 10:00,2026-06-28T01:00:00+00:00,2026-06-28T02:00:00Z,2026-04-06T22:32:06.478486Z,0.04352342,0.1,0.86915375,data_api_vwap_10m_pre_anchor,data_api_last_trade_24h_pre_anchor,data_api_vwap_3m_pre_anchor,medium,low,high,4,1,7,2425.028177,481.5,536.718829,65,542,56,2026-06-28T00:58:55+00:00,2026-06-28T00:50:58+00:00,2026-06-28T00:59:04+00:00,2026-06-28T00:50:00+00:00,2026-06-27T01:00:00+00:00,2026-06-28T00:57:00+00:00,22.9761,10.0,1.1505,0.043,0.0987,0.8583,1-3,away,Y,Y,JOR,约旦,AFC,Asia,63,N,ARG,阿根廷,CONMEBOL,South America,1,N,N,N,62,70,group-stage,1,group,J,AT&T Stadium,dallas,N,3,away,0.8583,0.043,-0.8153,0.7596,0.7141,12,3443.247,high,4.96,5.38,2,2,-0.42
351786,Algeria vs. Austria,Algeria,Austria,fifwc-alg-aut-2026-06-27,2026-06-28T02:00:00+00:00,2026-06-28 10:00,2026-06-28T01:00:00+00:00,2026-06-28T02:00:00Z,2026-04-06T22:49:24.652659Z,0.27999999,0.46942761,0.27,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,3,5,5,81.428568,371.600421,2011.323328,77,59,32,2026-06-28T00:58:43+00:00,2026-06-28T00:59:01+00:00,2026-06-28T00:59:28+00:00,2026-06-28T00:57:00+00:00,2026-06-28T00:57:00+00:00,2026-06-28T00:57:00+00:00,3.5714,2.1303,3.7037,0.2747,0.4605,0.2649,3-3,draw,Y,Y,ALG,阿尔及利亚,CAF,Africa,28,N,AUT,奥地利,UEFA,Europe,24,N,N,N,4,70,group-stage,1,group,J,AT&T Stadium,dallas,N,3,draw,0.4605,0.2649,0.0098,0.1858,1.5349,13,2464.3523,high,4.96,5.38,2,2,-0.42
632707,South Africa vs. Canada,South Africa,Canada,fifwc-rsa-can-2026-06-28,2026-06-28T19:00:00+00:00,2026-06-29 03:00,2026-06-28T18:00:00+00:00,2026-06-28T19:00:00Z,2026-06-25T10:03:21.790669Z,0.17995476,0.28998332,0.52991526,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,33,16,74,4456.541073,5371.270323,57189.117627,14,4,4,2026-06-28T17:59:46+00:00,2026-06-28T17:59:56+00:00,2026-06-28T17:59:56+00:00,2026-06-28T17:57:00+00:00,2026-06-28T17:57:00+00:00,2026-06-28T17:57:00+00:00,5.557,3.4485,1.8871,0.18,0.29,0.53,0-1,away,Y,Y,RSA,南非,CAF,Africa,60,N,CAN,加拿大,CONCACAF,North America,30,Y,N,N,30,73,round-of-32,2,knockout,,SoFi Stadium,los-angeles,Y,,away,0.53,0.18,-0.35,0.24,1.4487,123,67016.929,high,3.75,4.0,3,3,-0.25
636318,Brazil vs. Japan,Brazil,Japan,fifwc-bra-jpn-2026-06-29,2026-06-29T17:00:00+00:00,2026-06-30 01:00,2026-06-29T16:00:00+00:00,2026-06-29T17:00:00Z,2026-06-26T10:48:31.329754Z,0.55997586,0.26998238,0.18843708,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,88,20,41,28639.067749,2179.432568,4777.406792,1,5,7,2026-06-29T15:59:59+00:00,2026-06-29T15:59:55+00:00,2026-06-29T15:59:53+00:00,2026-06-29T15:57:00+00:00,2026-06-29T15:57:00+00:00,2026-06-29T15:57:00+00:00,1.7858,3.7039,5.3068,0.5499,0.2651,0.185,2-1,home,Y,Y,BRA,巴西,CONMEBOL,South America,6,N,JPN,日本,AFC,Asia,18,N,N,N,-12,76,round-of-32,2,knockout,,NRG Stadium,houston,Y,,home,0.5499,0.185,0.3649,0.2848,1.4326,149,35595.9071,high,4.79,3.75,3,3,1.04
640346,Germany vs. Paraguay,Germany,Paraguay,fifwc-ger-par-2026-06-29,2026-06-29T20:30:00+00:00,2026-06-30 04:30,2026-06-29T19:30:00+00:00,2026-06-29T20:30:00Z,2026-06-27T10:03:49.43461Z,0.73999695,0.18993421,0.08316304,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,185,21,35,26220.013423,966.833656,40296.624993,1,1,2,2026-06-29T19:29:59+00:00,2026-06-29T19:29:59+00:00,2026-06-29T19:29:58+00:00,2026-06-29T19:27:00+00:00,2026-06-29T19:27:00+00:00,2026-06-29T19:27:00+00:00,1.3514,5.265,12.0246,0.7304,0.1875,0.0821,1-1,draw,Y,Y,GER,德国,UEFA,Europe,10,N,PAR,巴拉圭,CONMEBOL,South America,41,N,N,N,-31,74,round-of-32,2,knockout,,Gillette Stadium,boston,Y,,home,0.7304,0.0821,0.6483,0.5429,1.08,241,67483.4721,high,4.02,3.77,3,3,0.25
636324,Netherlands vs. Morocco,Netherlands,Morocco,fifwc-nld-mar-2026-06-29,2026-06-30T01:00:00+00:00,2026-06-30 09:00,2026-06-30T00:00:00+00:00,2026-06-30T01:00:00Z,2026-06-26T10:48:45.839223Z,0.40996842,0.31963608,0.28885799,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,60,22,29,7537.995036,4379.245,2790.971344,7,1,8,2026-06-29T23:59:53+00:00,2026-06-29T23:59:59+00:00,2026-06-29T23:59:52+00:00,2026-06-29T23:57:00+00:00,2026-06-29T23:57:00+00:00,2026-06-29T23:57:00+00:00,2.4392,3.1286,3.4619,0.4025,0.3138,0.2836,1-1,draw,Y,Y,NED,荷兰,UEFA,Europe,8,N,MAR,摩洛哥,CAF,Africa,7,N,N,N,1,75,round-of-32,2,knockout,,Estadio BBVA,monterrey,Y,,home,0.4025,0.2836,0.1189,0.0887,1.5688,111,14708.2114,high,4.08,5.12,3,3,-1.04
640353,Côte d'Ivoire vs. Norway,Côte d'Ivoire,Norway,fifwc-civ-nor-2026-06-30,2026-06-30T17:00:00+00:00,2026-07-01 01:00,2026-06-30T16:00:00+00:00,2026-06-30T17:00:00Z,2026-06-27T10:03:32.527295Z,0.26007336,0.28999999,0.44891955,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,data_api_vwap_3m_pre_anchor,high,high,high,32,22,72,289358.7225,1504.379276,12103.345484,10,31,2,2026-06-30T15:59:50+00:00,2026-06-30T15:59:29+00:00,2026-06-30T15:59:58+00:00,2026-06-30T15:57:00+00:00,2026-06-30T15:57:00+00:00,2026-06-30T15:57:00+00:00,3.8451,3.4483,2.2276,0.2603,0.2903,0.4494,1-2,away,Y,Y,CIV,科特迪瓦,CAF,Africa,33,N,NOR,挪威,UEFA,Europe,31,N,N,N,2,78,round-of-32,2,knockout,,AT&T Stadium,dallas,Y,,away,0.4494,0.2603,-0.1891,0.1591,1.542,126,302966.4473,high,4.88,3.92,3,3,0.96
